song_x,performer,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri_x,track_href,analysis_url,duration_ms,time_signature,uri_y,hitTF_x,hitTF_x,chart_position_x,previous_position_x,weeks_on_chart_x,peak_x,chart_position_y,previous_position_y,weeks_on_chart_y,peak_y,chart_position,previous_position,weeks_on_chart,peak
3502263,The Final Countdown,Europe,0.529,0.843,6.0,-6.908,0.0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,audio_features,3MrRksHupTVEQ7YbA0FsZK,spotify:track:3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/audio-analysis/3MrRksHupTVEQ7YbA0FsZK,310333.0,4.0,spotify:track:3MrRksHupTVEQ7YbA0FsZK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502264,Come Back To Earth,Rayland Baxter,0.573,0.267,0.0,-10.528,1.0,0.0344,0.93,2.02e-05,0.0865,0.358,141.978,audio_features,1cjN1JGMNpTCQAfIHAShlg,spotify:track:1cjN1JGMNpTCQAfIHAShlg,https://api.spotify.com/v1/tracks/1cjN1JGMNpTCQAfIHAShlg,https://api.spotify.com/v1/audio-analysis/1cjN1JGMNpTCQAfIHAShlg,181341.0,5.0,spotify:track:1cjN1JGMNpTCQAfIHAShlg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502265,Sk8er Boi,Avril Lavigne,0.487,0.9,0.0,-4.417,1.0,0.0482,6.79e-05,0.0,0.358,0.484,149.937,audio_features,00Mb3DuaIH1kjrwOku9CGU,spotify:track:00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,204000.0,4.0,spotify:track:7gY3cyGcB2wnk2xDXiA0pe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502266,Come Back to Earth,Eric Reprid,0.808,0.401,2.0,-8.49,1.0,0.0382,0.774,0.0,0.109,0.0873,102.989,audio_features,6Hn9qzqiJ1mfrybpx0CyLL,spotify:track:6Hn9qzqiJ1mfrybpx0CyLL,https://api.spotify.com/v1/tracks/6Hn9qzqiJ1mfrybpx0CyLL,https://api.spotify.com/v1/audio-analysis/6Hn9qzqiJ1mfrybpx0CyLL,274411.0,4.0,spotify:track:6Hn9qzqiJ1mfrybpx0CyLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502267,Speed It Up,Gunna,0.912,0.587,7.0,-7.395,1.0,0.0582,0.0394,0.01,0.111,0.435,143.027,audio_features,6PfI6EeLNiNGVAVg11nv7D,spotify:track:6PfI6EeLNiNGVAVg11nv7D,https://api.spotify.com/v1/tracks/6PfI6EeLNiNGVAVg11nv7D,https://api.spotify.com/v1/audio-analysis/6PfI6EeLNiNGVAVg11nv7D,179022.0,4.0,spotify:track:3XVwFu7roW4PfdHARcG2hJ,1.0,1.0,91.0,0.0,1.0,91.0,91.0,0.0,1.0,91.0,91.0,0.0,1.0,91.0
3502268,I Gotta Feeling,Black Eyed Peas,0.743,0.766,0.0,-6.375,1.0,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,4vp2J1l5RD4gMZwGFLfRAu,spotify:track:4vp2J1l5RD4gMZwGFLfRAu,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu,https://api.spotify.com/v1/audio-analysis/4vp2J1l5RD4gMZwGFLfRAu,289133.0,4.0,spotify:track:1zLBsSVxETQOfINOLYvT5m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502269,Speed It Up,Demetri,0.595,0.65,11.0,-6.474,0.0,0.106,0.168,0.0,0.142,0.2,125.417,audio_features,28QnmMzFG03NVTmeI4i8Lo,spotify:track:28QnmMzFG03NVTmeI4i8Lo,https://api.spotify.com/v1/tracks/28QnmMzFG03NVTmeI4i8Lo,https://api.spotify.com/v1/audio-analysis/28QnmMzFG03NVTmeI4i8Lo,242051.0,4.0,spotify:track:28QnmMzFG03NVTmeI4i8Lo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502270,Slow Motion,Trey Songz,0.733,0.408,7.0,-7.834,0.0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,audio_features,4NYwy0R3NdvORX2B6OZXBT,spotify:track:4NYwy0R3NdvORX2B6OZXBT,https://api.spotify.com/v1/tracks/4NYwy0R3NdvORX2B6OZXBT,https://api.spotify.com/v1/audio-analysis/4NYwy0R3NdvORX2B6OZXBT,197854.0,4.0,spotify:track:4NYwy0R3NdvORX2B6OZXBT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502271,Speed It Up,Anthony Ortiz,0.72,0.69,7.0,-8.126,1.0,0.0565,0.505,7.37e-06,0.0676,0.272,80.002,audio_features,3y8AMYzOOHZtXGvNKA8p2w,spotify:track:3y8AMYzOOHZtXGvNKA8p2w,https://api.spotify.com/v1/tracks/3y8AMYzOOHZtXGvNKA8p2w,https://api.spotify.com/v1/audio-analysis/3y8AMYzOOHZtXGvNKA8p2w,138000.0,4.0,spotify:track:3y8AMYzOOHZtXGvNKA8p2w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502272,Shut up About Politics,John Rich,0.664,0.848,2.0,-3.528,1.0,0.0661,0.00765,0.0,0.149,0.702,136.144,audio_features,2E2KWu51sMGFJRA2iGL7OF,spotify:track:2E2KWu51sMGFJRA2iGL7OF,https://api.spotify.com/v1/tracks/2E2KWu51sMGFJRA2iGL7OF,https://api.spotify.com/v1/audio-analysis/2E2KWu51sMGFJRA2iGL7OF,137173.0,4.0,spotify:track:2E2KWu51sMGFJRA2iGL7OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502273,Shut the Fuck Up About Politics for Half a Second,Chris Morrill,0.283,0.285,11.0,-18.929,1.0,0.0657,0.934,0.938,0.172,0.0327,114.729,audio_features,5PBl8dnKneNLjZxtiMgps1,spotify:track:5PBl8dnKneNLjZxtiMgps1,https://api.spotify.com/v1/tracks/5PBl8dnKneNLjZxtiMgps1,https://api.spotify.com/v1/audio-analysis/5PBl8dnKneNLjZxtiMgps1,172364.0,4.0,spotify:track:5PBl8dnKneNLjZxtiMgps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502274,Shut Up About Politics - Originally Performed By John Rich and The Five,1 Total Tributes Deluxe,0.604,0.758,2.0,-6.782,1.0,0.0457,0.0387,0.0,0.13,0.717,136.087,audio_features,5SPv6B0EUI8hBa9xxSxZ7i,spotify:track:5SPv6B0EUI8hBa9xxSxZ7i,https://api.spotify.com/v1/tracks/5SPv6B0EUI8hBa9xxSxZ7i,https://api.spotify.com/v1/audio-analysis/5SPv6B0EUI8hBa9xxSxZ7i,138136.0,4.0,spotify:track:5SPv6B0EUI8hBa9xxSxZ7i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502275,Shut Up About Politics - Karaoke Version Originally Performed By John Rich and The Five,1 Total Tributes Deluxe,0.655,0.719,2.0,-7.996,1.0,0.0295,0.00121,0.603,0.119,0.729,136.048,audio_features,10gf5s9iQDxRSvebsjFVDA,spotify:track:10gf5s9iQDxRSvebsjFVDA,https://api.spotify.com/v1/tracks/10gf5s9iQDxRSvebsjFVDA,https://api.spotify.com/v1/audio-analysis/10gf5s9iQDxRSvebsjFVDA,138136.0,4.0,spotify:track:5SPv6B0EUI8hBa9xxSxZ7i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502276,Shut Up About Politics (Instrumental Tribute Version Originally Performed By John Rich and The Five),1 GBIP,0.656,0.712,2.0,-8.184,1.0,0.0322,0.000515,0.795,0.138,0.652,136.076,audio_features,0xJPe6ZzCkJOgHEExhHVOU,spotify:track:0xJPe6ZzCkJOgHEExhHVOU,https://api.spotify.com/v1/tracks/0xJPe6ZzCkJOgHEExhHVOU,https://api.spotify.com/v1/audio-analysis/0xJPe6ZzCkJOgHEExhHVOU,138136.0,4.0,spotify:track:0xJPe6ZzCkJOgHEExhHVOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502277,Roses - Imanbek Remix,SAINt JHN,0.769,0.719,8.0,-5.472,1.0,0.0474,0.0143,0.00777,0.359,0.863,121.955,audio_features,0zLCBJZSiELJf02ucPP9wb,spotify:track:0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/tracks/0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/audio-analysis/0zLCBJZSiELJf02ucPP9wb,176867.0,4.0,spotify:track:0zLCBJZSiELJf02ucPP9wb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502278,Saint Bernard,Lincoln,0.695,0.232,1.0,-11.01,1.0,0.0972,0.825,0.0,0.59,0.451,100.488,audio_features,3JPnVN4wYlmQnuD7OgDx88,spotify:track:3JPnVN4wYlmQnuD7OgDx88,https://api.spotify.com/v1/tracks/3JPnVN4wYlmQnuD7OgDx88,https://api.spotify.com/v1/audio-analysis/3JPnVN4wYlmQnuD7OgDx88,103343.0,4.0,spotify:track:3JPnVN4wYlmQnuD7OgDx88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502279,Saint Pablo,Kanye West,0.461,0.772,2.0,-3.98,0.0,0.375,0.282,0.0,0.178,0.414,167.018,audio_features,1o0kWPueYo94LIjPYOE5Nf,spotify:track:1o0kWPueYo94LIjPYOE5Nf,https://api.spotify.com/v1/tracks/1o0kWPueYo94LIjPYOE5Nf,https://api.spotify.com/v1/audio-analysis/1o0kWPueYo94LIjPYOE5Nf,372113.0,4.0,spotify:track:4S8d14HvHb70ImctNgVzQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502280,Corazon Sin Cara,Prince Royce,0.704,0.83,11.0,-3.139,1.0,0.0297,0.0489,0.0,0.111,0.957,127.103,audio_features,0u4N6w5lBw5xMrzJitRWUo,spotify:track:0u4N6w5lBw5xMrzJitRWUo,https://api.spotify.com/v1/tracks/0u4N6w5lBw5xMrzJitRWUo,https://api.spotify.com/v1/audio-analysis/0u4N6w5lBw5xMrzJitRWUo,211453.0,4.0,spotify:track:4Xqpt53kWML7eTObGxQ43i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502281,Corazón partío,Alejandro Sanz,0.648,0.846,0.0,-6.731,1.0,0.0424,0.199,4.23e-06,0.0803,0.815,160.075,audio_features,0wQCKR9OFjYu5Kzrk7WivJ,spotify:track:0wQCKR9OFjYu5Kzrk7WivJ,https://api.spotify.com/v1/tracks/0wQCKR9OFjYu5Kzrk7WivJ,https://api.spotify.com/v1/audio-analysis/0wQCKR9OFjYu5Kzrk7WivJ,343413.0,4.0,spotify:track:0wQCKR9OFjYu5Kzrk7WivJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502282,Devuélveme El Corazón,Sebastian Yatra,0.572,0.787,0.0,-6.886,1.0,0.0776,0.0958,0.0,0.088,0.289,154.024,audio_features,2BQmJQvopoOEvUa64BK0Ml,spotify:track:2BQmJQvopoOEvUa64BK0Ml,https://api.spotify.com/v1/tracks/2BQmJQvopoOEvUa64BK0Ml,https://api.spotify.com/v1/audio-analysis/2BQmJQvopoOEvUa64BK0Ml,244160.0,4.0,spotify:track:2wwXkHc5iiuH3vANbghU15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502283,Corazón (feat. Nego do Borel),Maluma,0.722,0.738,9.0,-6.073,0.0,0.247,0.328,1.47e-05,0.198,0.748,198.075,audio_features,5cepAtqnEQ6yVG6088zMMu,spotify:track:5cepAtqnEQ6yVG6088zMMu,https://api.spotify.com/v1/tracks/5cepAtqnEQ6yVG6088zMMu,https://api.spotify.com/v1/audio-analysis/5cepAtqnEQ6yVG6088zMMu,184720.0,4.0,spotify:track:1LIqNVhaIgxXUt2eVoIQJ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502284,At The Club,Jacquees,0.795,0.668,7.0,-7.288,0.0,0.093,0.124,0.0,0.0739,0.372,92.029,audio_features,0NqZ65jPelNB13gzsvH2Ma,spotify:track:0NqZ65jPelNB13gzsvH2Ma,https://api.spotify.com/v1/tracks/0NqZ65jPelNB13gzsvH2Ma,https://api.spotify.com/v1/audio-analysis/0NqZ65jPelNB13gzsvH2Ma,173054.0,4.0,spotify:track:3BFrR2hemusNSuiuNWXUqO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502285,WHATS POPPIN,Jack Harlow,0.923,0.604,11.0,-6.671,0.0,0.245,0.017,0.0,0.272,0.826,145.062,audio_features,1jaTQ3nqY3oAAYyCTbIvnM,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/tracks/1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/audio-analysis/1jaTQ3nqY3oAAYyCTbIvnM,139741.0,4.0,spotify:track:4RKJRRd4VJfZWiqQTYsleE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502286,U Was At The Club (Bottoms Up),The Boyboy West Coast,0.845,0.791,3.0,-3.674,1.0,0.161,0.0186,0.107,0.0957,0.843,117.987,audio_features,4CIMIZRcwllSonMlzr5wd2,spotify:track:4CIMIZRcwllSonMlzr5wd2,https://api.spotify.com/v1/tracks/4CIMIZRcwllSonMlzr5wd2,https://api.spotify.com/v1/audio-analysis/4CIMIZRcwllSonMlzr5wd2,196400.0,4.0,spotify:track:4CIMIZRcwllSonMlzr5wd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502287,At The Club - Dirty Version,The Pack,0.948,0.589,7.0,-3.985,1.0,0.342,0.0432,2.07e-05,0.0956,0.652,105.023,audio_features,1vg6qWjzdErIuh8MZ4L5pC,spotify:track:1vg6qWjzdErIuh8MZ4L5pC,https://api.spotify.com/v1/tracks/1vg6qWjzdErIuh8MZ4L5pC,https://api.spotify.com/v1/audio-analysis/1vg6qWjzdErIuh8MZ4L5pC,195453.0,4.0,spotify:track:1vg6qWjzdErIuh8MZ4L5pC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502288,Take Back Home Girl (feat. Tori Kelly),Chris Lane,0.493,0.796,11.0,-3.971,1.0,0.0691,0.39,0.0,0.0957,0.644,159.988,audio_features,0N9uZRrJQ3lO5TmInEjLxc,spotify:track:0N9uZRrJQ3lO5TmInEjLxc,https://api.spotify.com/v1/tracks/0N9uZRrJQ3lO5TmInEjLxc,https://api.spotify.com/v1/audio-analysis/0N9uZRrJQ3lO5TmInEjLxc,212107.0,4.0,spotify:track:3yOs8FffuG6hPbzQG9lIqV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502289,Take Back Home Girl (feat. Tori Kelly) - Acoustic,Chris Lane,0.576,0.478,11.0,-6.898,1.0,0.0397,0.782,0.0,0.119,0.873,159.983,audio_features,4VvfQcX5xx9EzdY6oMx0ES,spotify:track:4VvfQcX5xx9EzdY6oMx0ES,https://api.spotify.com/v1/tracks/4VvfQcX5xx9EzdY6oMx0ES,https://api.spotify.com/v1/audio-analysis/4VvfQcX5xx9EzdY6oMx0ES,212533.0,4.0,spotify:track:3yOs8FffuG6hPbzQG9lIqV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502290,Take Back Home Girl,Bailey Manns,0.615,0.524,11.0,-8.43,1.0,0.0756,0.596,0.0,0.109,0.42,80.015,audio_features,7gNBg19M6bOLo95WuVN8se,spotify:track:7gNBg19M6bOLo95WuVN8se,https://api.spotify.com/v1/tracks/7gNBg19M6bOLo95WuVN8se,https://api.spotify.com/v1/audio-analysis/7gNBg19M6bOLo95WuVN8se,184739.0,4.0,spotify:track:7gNBg19M6bOLo95WuVN8se,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502291,Your Body,DJ Willi,0.777,0.721,5.0,-4.925,0.0,0.0426,0.128,0.0,0.0346,0.745,99.028,audio_features,4RtdtizLs3YT5e4UxPo8OX,spotify:track:4RtdtizLs3YT5e4UxPo8OX,https://api.spotify.com/v1/tracks/4RtdtizLs3YT5e4UxPo8OX,https://api.spotify.com/v1/audio-analysis/4RtdtizLs3YT5e4UxPo8OX,195194.0,4.0,spotify:track:4RtdtizLs3YT5e4UxPo8OX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502292,Take Back Home Girl,Chris Lane,0.488,0.783,11.0,-3.967,1.0,0.0725,0.356,0.0,0.0921,0.664,159.924,audio_features,5pyPHNbll7b3RDwVyLL7UG,spotify:track:5pyPHNbll7b3RDwVyLL7UG,https://api.spotify.com/v1/tracks/5pyPHNbll7b3RDwVyLL7UG,https://api.spotify.com/v1/audio-analysis/5pyPHNbll7b3RDwVyLL7UG,212080.0,4.0,spotify:track:3yOs8FffuG6hPbzQG9lIqV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502293,Backin' It Up (feat. Cardi B),Pardison Fontaine,0.796,0.68,10.0,-4.853,0.0,0.353,0.0886,0.0,0.268,0.565,164.932,audio_features,0PpfPNtQOOvbMNVJijTQj0,spotify:track:0PpfPNtQOOvbMNVJijTQj0,https://api.spotify.com/v1/tracks/0PpfPNtQOOvbMNVJijTQj0,https://api.spotify.com/v1/audio-analysis/0PpfPNtQOOvbMNVJijTQj0,190466.0,4.0,spotify:track:0PpfPNtQOOvbMNVJijTQj0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502294,Backin' It Up - Instrumental,DJ Boomin,0.708,0.616,5.0,-12.735,0.0,0.168,0.148,0.915,0.17,0.156,165.02,audio_features,6xeKcV1rDqTCaGpy4I2cS4,spotify:track:6xeKcV1rDqTCaGpy4I2cS4,https://api.spotify.com/v1/tracks/6xeKcV1rDqTCaGpy4I2cS4,https://api.spotify.com/v1/audio-analysis/6xeKcV1rDqTCaGpy4I2cS4,186305.0,4.0,spotify:track:5ndpp3ihIJkegE72YCNrgD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502295,pick up the phone,Young Thug,0.711,0.739,7.0,-3.804,0.0,0.129,0.114,0.0,0.226,0.43,136.919,audio_features,20dP2DaMHIAmwWAbp7peSr,spotify:track:20dP2DaMHIAmwWAbp7peSr,https://api.spotify.com/v1/tracks/20dP2DaMHIAmwWAbp7peSr,https://api.spotify.com/v1/audio-analysis/20dP2DaMHIAmwWAbp7peSr,252256.0,4.0,spotify:track:1GeNui6m825V8jP4uKiIaH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502296,Backin' It Up,Pardison Fontaine,0.796,0.679,10.0,-4.855,0.0,0.353,0.0893,0.0,0.268,0.564,164.904,audio_features,5qMcNE8MK77J9Mmr47HUd7,spotify:track:5qMcNE8MK77J9Mmr47HUd7,https://api.spotify.com/v1/tracks/5qMcNE8MK77J9Mmr47HUd7,https://api.spotify.com/v1/audio-analysis/5qMcNE8MK77J9Mmr47HUd7,190466.0,4.0,spotify:track:0PpfPNtQOOvbMNVJijTQj0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502297,Burn Out,Midland,0.671,0.724,7.0,-5.61,1.0,0.0244,0.292,0.0,0.231,0.801,99.976,audio_features,7yrJnekdlwWARt5lmVqJ6L,spotify:track:7yrJnekdlwWARt5lmVqJ6L,https://api.spotify.com/v1/tracks/7yrJnekdlwWARt5lmVqJ6L,https://api.spotify.com/v1/audio-analysis/7yrJnekdlwWARt5lmVqJ6L,188613.0,4.0,spotify:track:7yrJnekdlwWARt5lmVqJ6L,1.0,1.0,92.0,0.0,1.0,92.0,92.0,0.0,1.0,92.0,92.0,0.0,1.0,92.0
3503026,Burn Out,Imagine Dragons,0.588,0.494,10.0,-8.831,0.0,0.0536,0.0213,7.2e-05,0.0966,0.291,135.004,audio_features,5Q7zuH8VNu7aLappSusPu6,spotify:track:5Q7zuH8VNu7aLappSusPu6,https://api.spotify.com/v1/tracks/5Q7zuH8VNu7aLappSusPu6,https://api.spotify.com/v1/audio-analysis/5Q7zuH8VNu7aLappSusPu6,273880.0,4.0,spotify:track:2RSHsoi04658QL5xgQVov3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503027,Ye,Burna Boy,0.503,0.592,5.0,-5.923,0.0,0.444,0.0181,0.00014,0.169,0.344,201.85,audio_features,3FskQrDXcY24ur2fCvz35O,spotify:track:3FskQrDXcY24ur2fCvz35O,https://api.spotify.com/v1/tracks/3FskQrDXcY24ur2fCvz35O,https://api.spotify.com/v1/audio-analysis/3FskQrDXcY24ur2fCvz35O,231618.0,4.0,spotify:track:44SSviC4R1TkAdsyptjDpE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503028,Burn Out - Tu croyais quoi ?,Peter Kitsch,0.731,0.864,8.0,-3.919,0.0,0.151,0.0406,0.00141,0.0521,0.788,92.931,audio_features,33mLZlXbZ0pMlXDDtGl8yR,spotify:track:33mLZlXbZ0pMlXDDtGl8yR,https://api.spotify.com/v1/tracks/33mLZlXbZ0pMlXDDtGl8yR,https://api.spotify.com/v1/audio-analysis/33mLZlXbZ0pMlXDDtGl8yR,195640.0,4.0,spotify:track:33mLZlXbZ0pMlXDDtGl8yR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503029,Burn Out (feat. Dewain Whitmore),Martin Garrix,0.594,0.722,4.0,-5.751,0.0,0.0398,0.0156,0.0,0.0667,0.407,127.877,audio_features,7IWTIkiWGWNQyYfOLdMrGD,spotify:track:7IWTIkiWGWNQyYfOLdMrGD,https://api.spotify.com/v1/tracks/7IWTIkiWGWNQyYfOLdMrGD,https://api.spotify.com/v1/audio-analysis/7IWTIkiWGWNQyYfOLdMrGD,200322.0,4.0,spotify:track:4ga4WvRNhMsIL38pkBbnIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503030,Calma - Remix,Pedro Capó,0.826,0.773,11.0,-4.218,0.0,0.0524,0.323,0.0,0.143,0.761,126.899,audio_features,5iwz1NiezX7WWjnCgY5TH4,spotify:track:5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,238200.0,4.0,spotify:track:5iwz1NiezX7WWjnCgY5TH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503031,Calmami,Callisto Mazzi,0.163,0.0416,5.0,-29.601,1.0,0.0407,0.978,0.834,0.112,0.0875,62.137,audio_features,4rmmrBFMAgKPodbKPBIMKp,spotify:track:4rmmrBFMAgKPodbKPBIMKp,https://api.spotify.com/v1/tracks/4rmmrBFMAgKPodbKPBIMKp,https://api.spotify.com/v1/audio-analysis/4rmmrBFMAgKPodbKPBIMKp,213750.0,4.0,spotify:track:4rmmrBFMAgKPodbKPBIMKp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503032,Calma,Pedro Capó,0.737,0.634,2.0,-5.331,1.0,0.0475,0.199,0.0,0.0803,0.55,126.926,audio_features,6aLJnupvPpT9HLv3xaUhe1,spotify:track:6aLJnupvPpT9HLv3xaUhe1,https://api.spotify.com/v1/tracks/6aLJnupvPpT9HLv3xaUhe1,https://api.spotify.com/v1/audio-analysis/6aLJnupvPpT9HLv3xaUhe1,180066.0,4.0,spotify:track:5iwz1NiezX7WWjnCgY5TH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503033,Power is Power (feat. The Weeknd & Travis Scott),SZA,0.507,0.644,4.0,-7.485,1.0,0.0641,0.00413,0.0,0.217,0.172,179.913,audio_features,4cbdPT6uaBOgOQe3fLMofl,spotify:track:4cbdPT6uaBOgOQe3fLMofl,https://api.spotify.com/v1/tracks/4cbdPT6uaBOgOQe3fLMofl,https://api.spotify.com/v1/audio-analysis/4cbdPT6uaBOgOQe3fLMofl,211267.0,4.0,spotify:track:5fQBa4wkmq28xpSLOQ202K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503034,Power Is Power,My Own Words,0.524,0.879,0.0,-4.406,0.0,0.0652,0.00078,1.59e-06,0.47,0.423,89.99,audio_features,4AJtQOrwOjNz8nFWK3Bpd7,spotify:track:4AJtQOrwOjNz8nFWK3Bpd7,https://api.spotify.com/v1/tracks/4AJtQOrwOjNz8nFWK3Bpd7,https://api.spotify.com/v1/audio-analysis/4AJtQOrwOjNz8nFWK3Bpd7,201880.0,4.0,spotify:track:4AJtQOrwOjNz8nFWK3Bpd7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503035,Power,Hardwell,0.49,0.907,5.0,-4.063,0.0,0.108,0.000427,0.0,0.116,0.21,132.057,audio_features,4CVOUJki8YUWol3jhLphgs,spotify:track:4CVOUJki8YUWol3jhLphgs,https://api.spotify.com/v1/tracks/4CVOUJki8YUWol3jhLphgs,https://api.spotify.com/v1/audio-analysis/4CVOUJki8YUWol3jhLphgs,148837.0,4.0,spotify:track:4CVOUJki8YUWol3jhLphgs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
